,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,KO,KO,KO,KO,KO,KO,KO,GE,GE,GE,GE,GE,GE,GE,JPM,JPM,JPM,JPM,JPM,JPM,JPM,MMM,MMM,MMM,MMM,MMM,MMM,MMM
,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-27 00:00:00-04:00,235.44175020566894,237.22733949406822,230.06538630792042,231.93927001953125,27018700,0.0,0.0,150.734477091982,152.68847479986027,147.98110231146464,149.767333984375,84442700,0.0,0.0,54.25026951653924,54.52114452313462,52.59698096883237,52.6623649597168,23829300,0.0,0.0,39.97844086240367,40.26202243117191,39.152367239230024,39.74418258666992,12596770,0.0,0.0,100.76426103961151,101.15702953271374,97.86524428352116,98.98744201660156,12793600,0.0,0.0,85.9650709229088,85.9650709229088,83.92384472189343,84.6695327758789,3975863,0.0,0.0
2022-09-28 00:00:00-04:00,232.3316601019056,237.74727502362418,230.290993392704,236.5111083984375,29029700,0.0,0.0,145.70144817206113,148.66205739939247,142.93820988153112,147.87255859375,146691400,0.0,0.0,52.923901940661175,53.47499813382438,52.2233561135805,53.222801208496094,21480100,0.0,0.0,40.0647360348711,40.10789154409218,39.57155609847735,39.738006591796875,10686228,0.0,0.0,99.08095898040087,101.68072971073286,98.79105944031824,100.98870086669922,12762600,0.0,0.0,85.49807520440882,86.40193743917669,85.15912858460948,86.07805633544922,4398649,0.0,0.0
2022-09-29 00:00:00-04:00,234.37233423170582,235.4122861037903,229.977060010541,233.0086212158203,27484200,0.0,0.0,144.18165483368003,144.79350916804302,138.83280834097133,140.6091766357422,128138200,0.0,0.0,53.32554447022596,53.51235738929587,52.30741780261298,52.8398323059082,14570700,0.0,0.0,39.31264354949646,39.52224580622514,38.17216478970395,38.6715087890625,14124337,0.0,0.0,100.01613486011217,100.32474176596205,97.63146264568304,99.27735900878906,12713900,0.0,0.0,85.08378297981386,85.41520364432242,84.05940370643344,84.58666229248047,2769697,0.0,0.0
2022-09-30 00:00:00-04:00,233.78368980669143,235.99114004331733,228.32883739497714,228.49562072753906,35694800,0.0,0.0,139.42495175640798,141.22106186093816,136.18802030456854,136.38539123535156,124925300,0.0,0.0,53.12004984701322,53.36290771049647,52.30741774754863,52.32609939575195,16124600,0.0,0.0,38.616020950034724,39.01672965850643,38.147500753519786,38.165992736816406,12709126,0.0,0.0,99.18381869579937,100.64268419920894,97.63144504565312,97.72496032714844,15973400,0.0,0.0,84.36070424447267,85.22690949042803,83.1480196493167,83.23087310791016,3722909,0.0,0.0
2022-10-03 00:00:00-04:00,230.95814177343857,237.04088996549208,230.22232509770075,236.18734741210938,28880400,0.0,0.0,136.39525702678367,141.1914439900878,135.88208060719077,140.57957458496094,114311700,0.0,0.0,52.64367985865011,53.101367764831004,52.363462264210376,52.91455841064453,16277600,0.0,0.0,38.690003978261196,39.68869583432248,38.313954948821575,39.20784378051758,8721754,0.0,0.0,98.77235644521652,101.3347124253496,97.68755913209269,100.74555969238281,12248100,0.0,0.0,84.12720249744537,85.88220424499005,83.53968870501377,85.27962493896484,3487536,0.0,0.0
2022-10-04 00:00:00-04:00,240.45509575971312,245.62543890273426,240.34717537254542,244.17343139648438,34888400,0.0,0.0,143.12568302717952,144.30006014683647,142.36578929238382,144.181640625,87830100,0.0,0.0,53.194772440820195,53.99806543737426,52.73708100214644,53.035980224609375,18861400,0.0,0.0,39.99693035085996,41.698404397965014,39.990766355689715,41.636756896972656,12441557,0.0,0.0,103.43884384168774,105.66453919365854,102.73746844657717,105.45880126953125,16013600,0.0,0.0,86.42452207549684,87.35851519502434,86.38685829126051,87.08735656738281,3352029,0.0,0.0
2022-10-05 00:00:00-04:00,241.3380634836322,245.84125793400293,239.48380606464255,244.4873504638672,20347100,0.0,0.0,142.17828390513333,145.44481926076756,141.13218967572325,144.47767639160156,79471000,0.0,0.0,52.774447620118025,52.9145581983558,51.84972564270077,52.531593322753906,14324900,0.0,0.0,41.11274756263251,42.04979180144889,40.71820659328325,41.57510757446289,9327837,0.0,0.0,103.55286939256086,104.68510745408975,102.68481973214911,104.15673065185547,10943500,1.0,0.0,86.12322790869143,87.44889682301499,85.43026929867206,86.74840545654297,3061880,0.0,0.0
2022-10-06 00:00:00-04:00,243.24139621855934,245.60582437562348,241.4263904937324,242.12295532226562,20239900,0.0,0.0,143.89547736380888,145.60275783304795,143.31322781916052,143.5204620361328,68402200,0.0,0.0,52.307418993657464,52.400823673739225,51.2519290055649,51.4013786315918,17192800,0.0,0.0,41.13741100551527,41.599771058803746,40.55792371468656,40.8230094909668,7953396,0.0,0.0,103.27924003327944,103.96802308239732,101.84507139211321,102.03377532958984,11521400,0.0,0.0,86.13077810665231,86.57517646258418,83.01244311124243,83.6978759765625,5176408,0.0,0.0
2022-10-07 00:00:00-04:00,236.34431299563565,236.75638351262154,228.76049989487873,229.81027221679688,37769600,0.0,0.0,140.6683921871329,141.22105183590455,137.61896860646343,138.2505645751953,85925600,0.0,0.0,51.3640170983885,51.45742177519869,50.67281037524908,50.91566467285156,11479800,0.0,0.0,40.446958487333134,40.55175772882371,39.51608198028389,39.799659729003906,6856315,0.0,0.0,101.44878665504403,101.62806044358543,99.32583485909484,99.9957504272461,11681100,0.0,0.0,83.13296029252497,83.42671723454559,80.66239437472669,80.98628234863281,5138614,0.0,0.0
2022-10-10 00:00:00-04:00,228.64281437052017,230.12425350034638,222.44232416443015,224.9146728515625,29743600,0.0,0.0,138.57620239257812,140.02690164719857,136.75050299743356,138.57620239257812,74899000,0.0,0.0,50.999729378721874,51.33599191017243,50.457975849398174,50.8035774230957,10239100,0.0,0.0,40.10173400738134,40.45312325878819,39.49142298288707,40.05857849121094,5764210,0.0,0.0,100.70339230814882,101.25063658613225,98.61817572321227,99.06163787841797,8931700,0.0,0.0,81.7470270906317,82.1914253981718,80.73771323398087,81.69429779052734,3088550,0.0,0.0
2022-10-11 00:00:00-04:00,223.3154607572651,224.7282312325859,219.87184395134264,221.1472625732422,30474000,0.0,0.0,138.063054355342,139.49402735669463,136.40512061529776,137.15513610839844,77033700,0.0,0.0,50.868964072803095,51.57885246819574,50.663473064166396,50.88764572143555,14303900,0.0,0.0,39.75650312702443,40.23119113494516,38.887274144526494,39.454429626464844,8500412,0.0,0.0,98.47666434524758,98.6370634271867,96.09895419523178,96.20274353027344,12739700,0.0,0.0,81.72442903059597,83.19320671290245,81.31015487766152,81.98052215576172,3462898,0.0,0.0
2022-10-12 00:00:00-04:00,221.1374630685029,223.5509486876991,219.72470742947053,221.48085021972656,21903900,0.0,0.0,137.30313373307814,138.51697878405514,136.3458692850561,136.52349853515625,70433700,0.0,0.0,51.58819314236588,52.34478390168615,51.410722819485436,51.504127502441406,18377400,0.0,0.0,39.26332290618769,40.329826144426725,38.87494215420254,39.910621643066406,8598323,0.0,0.0,96.05177286803135,98.81632802892776,95.5611311119262,97.75956726074219,13181000,0.0,0.0,81.77716844986827,82.6283013866801,81.53613393627802,82.06339263916016,3290196,0.0,0.0
2022-10-13 00:00:00-04:00,215.69240336697243,231.63509819256632,214.98601815246627,229.81027221679688,42551800,0.0,0.0,133.21753108987443,141.7046005106399,132.6056617056489,141.11248779296875,113224000,0.0,0.0,50.88764882236878,52.382148735593866,50.68215423804975,52.18599319458008,16220700,0.0,0.0,39.26332401227376,42.14226454980473,38.955086509838644,41.88334655761719,12818915,0.0,0.0,96.22160469005114,103.69439256877766,96.01402604920982,103.19432067871094,22398700,0.0,0.0,80.97120796064732,86.49231344441002,80.6473268951833,86.06298065185547,5708149,0.0,0.0
2022-10-14 00:00:00-04:00,231.0856985045513,232.7535617953974,224.02186063649978,224.23770141601562,30198600,0.0,0.0,142.4151641571206,142.62241342006476,136.37552640505737,136.5630340576172,88598000,0.0,0.0,52.57830043753308,52.74643172142811,51.31731580832038,51.354679107666016,15997900,0.0,0.0,42.10527497851658,42.40118447787993,41.420988507714156,41.65524673461914,9106174,0.0,0.0,105.63806279189961,108.73285307269705,104.46808268055756,104.91154479980469,33387100,0.0,0.0,86.06298455715877,86.7408846203857,85.00094135386838,85.58845520019531,4137323,0.0,0.0
2022-10-17 00:00:00-04:00,231.36041685975584,234.44103574350325,230.69326855035126,233.03807067871094,28142300,0.0,0.0,139.21768336307096,141.0236412417774,138.4281847753723,140.5400848388672,85250900,0.0,0.0,51.961819028058464,52.512915209375464,51.905774080359016,52.017860412597656,13721400,0.0,0.0,42.505990148014384,43.27041999153658,42.18542462072055,42.308719635009766,8251944,0.0,0.0,108.89327599078247,110.40292913954586,107.86482005911006,109.31786346435547,22276300,0.0,0.0,86.85387096120618,87.1626934303663,85.33237063604825,85.76170349121094,3592186,0.0,0.0
2022-10-18 00:00:00-04:00,238.64008260835197,239.31702141175575,230.9189023590594,233.98971557617188,26329600,0.0,0.0,143.57966155321216,144.77376532008952,138.76373315265158,141.8625030517578,99136600,0.0,0.0,52.59697749501754,53.0359837529384,52.40082197215926,52.71840286254883,11823100,0.0,0.0,43.270410700307984,43.856061892427945,43.11012797107774,43.58481216430664,9806637,0.0,0.0,112.90329011307739,113.35618243482935,110.3557438084964,112.12958526611328,21539700,0.0,0.0,87.17774808369592,87.67487570111224,86.20609112078075,87.33592224121094,3066544,0.0,0.0
2022-10-19 00:00:00-04:00,232.55734204359175,235.0787480901715,229.8593471535569,232.0079345703125,19985700,0.0,0.0,139.82954896048238,143.0467382727137,139.6420413366173,141.97105407714844,61758300,0.0,0.0,52.59698119722467,52.811814820086425,52.0552240553609,52.270057678222656,10182300,0.0,0.0,43.3197358655495,43.757432374553325,42.746412587441455,43.480018615722656,8408280,0.0,0.0,111.32758640950689,112.12015879653447,109.13858758611696,109.93115997314453,17072000,0.0,0.0,86.69568415119424,87.13254970094393,85.29469441618289,86.01778411865234,3084006,0.0,0.0
2022-10-20 00:00:00-04:00,231.31136992407428,236.7465966838985,230.42838079535574,231.68417358398438,21811000,0.0,0.0,141.14209572929755,143.97440668910568,140.77694373414428,141.50723266601562,64522000,0.0,0.0,52.092586644721095,52.232693668248146,51.335995890298186,51.44808578491211,16905100,0.0,0.0,43.621808336663186,44.1458120908092,43.048485072269,43.13479232788086,9609852,0.0,0.0,110.54445508658522,112.0069285757975,109.1197166254071,109.5726089477539,12207400,0.0,0.0,85.85207911944637,87.10996024259046,85.03107042873569,85.19677734375,3758908,0.0,0.0
2022-10-21 00:00:00-04:00,230.30083325108092,238.40462286110997,230.06536650588598,237.541259765625,26299700,0.0,0.0,140.99405322955806,145.90867462024406,140.7769407155068,145.33628845214844,86548600,0.0,0.0,51.37335988806222,52.41016826681785,51.364020844964,52.270057678222656,15034100,0.0,0.0,43.15328472583257,44.94106603171581,42.99916597313961,44.891746520996094,10352529,0.0,0.0,109.88397524467334,115.47913248198537,109.76131840894647,115.32817077636719,20593300,0.0,0.0,85.22692763120145,88.08163023693832,85.15160691398917,87.98371124267578,3997630,0.0,0.0
2022-10-24 00:00:00-04:00,239.1502433527389,243.15308817044743,236.73677285558932,242.57424926757812,24911200,0.0,0.0,145.25732078304517,148.25739736853123,144.08294369562876,147.48764038085938,75981900,0.0,0.0,52.90522194065029,53.923348716946556,52.839837946470205,53.77389907836914,17416700,0.0,0.0,45.00271345869195,45.81645896171288,44.860922696589924,45.22464370727539,10913990,0.0,0.0,115.17720278892543,116.14904172209495,114.47898959787248,115.46969604492188,12624200,0.0,0.0,88.5260234472514,89.73870813505312,88.26992342153846,89.166259765625,4059344,0.0,0.0
2022-10-25 00:00:00-04:00,242.5840426944691,246.29255764081498,241.18109271460528,245.9197540283203,34775500,0.0,0.0,148.11924989222194,150.4877458912043,147.39883932372416,150.33970642089844,74732300,0.0,0.0,55.146970002185085,55.21235399626999,53.94203028863119,55.062904357910156,28829900,0.0,0.0,46.23567007456671,46.38978884899375,43.81908542676344,45.00271987915039,15445168,0.0,0.0,114.96961922453735,116.3094358090887,114.06382742659025,115.77162170410156,11289100,0.0,0.0,85.49806660933507,89.33195827307516,85.22690796616413,89.25663757324219,5997581,0.0,0.0
2022-10-26 00:00:00-04:00,226.79833853458496,233.79350777788596,225.70932916401722,226.9455108642578,82543200,0.0,0.0,148.9778376688811,149.9943121264643,146.09616525843597,147.38897705078125,88194300,0.0,0.0,55.11894418000702,55.83817165767615,54.9788371523013,55.4738883972168,15831400,0.0,0.0,45.18149206866717,47.24051936084195,45.119840792907084,46.51924133300781,12975572,0.0,0.0,116.05469681409616,118.13046899962612,115.94147012814953,117.10202026367188,11667000,0.0,0.0,90.07765022274941,92.86456434984795,90.07765022274941,92.420166015625,5535088,0.0,0.0
2022-10-27 00:00:00-04:00,226.67079451735734,229.27068933279818,221.51027179978246,222.46192932128906,40424600,0.0,0.0,146.12576416144415,147.09289198935082,142.23749618636535,142.89869689941406,109180200,0.0,0.0,55.828832451582166,55.89421644361952,55.46454919218537,55.60465621948242,16026100,0.0,0.0,47.03708102233778,47.85699429572042,46.78432702309751,46.85213851928711,10105505,0.0,0.0,118.13046532842807,119.07399941954522,117.19636859382838,117.56434631347656,10727600,0.0,0.0,93.01520929010424,93.7382990110801,91.91550919396114,92.4954833984375,4444934,0.0,0.0
2022-10-28 00:00:00-04:00,221.96159222574866,232.1256753900891,221.77518291087358,231.4094696044922,40647700,0.0,0.0,146.2540490373011,155.43193790631275,145.87904888716614,153.69505310058594,164762400,0.0,0.0,55.64202004484818,56.89366207493658,55.54861535910023,56.7535514831543,12888900,0.0,0.0,47.27750863644957,48.31318819855583,47.20969713795756,48.28852844238281,8648081,0.0,0.0,118.21538450352438,119.14948121729236,117.04540427223765,118.96077728271484,11859500,0.0,0.0,92.63107556205651,95.41045711395223,92.2770634229668,95.35773468017578,4559870,0.0,0.0
2022-10-31 00:00:00-04:00,229.33936881435187,230.4774356946654,226.7787258187618,227.74020385742188,28357300,0.0,0.0,151.1489545588176,152.2147755550462,149.92523080942135,151.3265838623047,97943200,0.0,0.0,56.52003702279697,56.57608197295226,55.73542553642502,55.90355682373047,14016400,0.0,0.0,47.949464557832215,48.61525906493428,47.801509803515664,47.96795654296875,10585428,0.0,0.0,118.602235409687,120.23455259648114,118.49844608112005,118.7720718383789,13295200,0.0,0.0,94.98111372893345,95.24473961447622,94.42373092877321,94.74761199951172,5174135,0.0,0.0
2022-11-01 00:00:00-04:00,230.16349767146042,231.2819385923402,223.0309760691475,223.85508728027344,30592300,0.0,0.0,153.0437301537615,153.40886706506188,147.17185939924275,148.67189025878906,80379300,0.0,0.0,56.07168068077333,56.31453853610385,55.455200563398854,55.7073974609375,10659500,0.0,0.0,48.43031249143775,49.37352074155632,47.74602600343254,48.21455001831055,9174391,0.0,0.0,119.7061717475916,121.03655106186281,119.19666247874503,120.91388702392578,13386900,0.0,0.0,95.48577294844493,95.73434020729486,93.82868996323126,94.3785400390625,2549633,0.0,0.0
2022-11-02 00:00:00-04:00,225.12069215089488,226.9258923470998,215.87882044831673,215.9376983642578,38407000,0.0,0.0,146.99424473621292,150.17196650314528,143.09611227556596,143.12571716308594,93604600,0.0,0.0,55.70740155495508,56.25849772789372,54.894769423049006,54.932132720947266,14549200,0.0,0.0,48.140570832773165,49.10843883914403,47.64122684204417,47.71520233154297,10230221,0.0,0.0,120.44214064573312,122.99911743367066,119.48916909939358,119.800537109375,16546100,0.0,0.0,94.18269731832336,95.51589914593187,92.38249890048034,92.54067993164062,3063793,0.0,0.0
2022-11-03 00:00:00-04:00,215.9278746548988,216.24183032095493,209.93342025948922,210.1983184814453,36633900,0.0,0.0,140.19468007204958,140.92496892991684,136.92814440584334,137.0564422607422,97918500,0.0,0.0,54.27828696107224,55.109600706711944,54.26894435541334,54.90410614013672,9194000,0.0,0.0,47.38847093226986,48.56593736947282,47.20352466671441,48.3193473815918,13947456,0.0,0.0,119.17779516756941,120.94219940593656,118.8003872696603,120.01753997802734,12474400,0.0,0.0,91.87784792341944,93.61025157285982,91.23007888514653,92.53314971923828,2400252,0.0,0.0
2022-11-04 00:00:00-04:00,213.43591468412285,217.39950765239473,209.39381782928885,217.2032928466797,36789100,0.0,0.0,140.45691755937278,141.03025327243037,132.83553912246873,136.78956604003906,140814800,0.23,0.0,55.389818435565246,55.660696989762066,54.698615267871375,55.352455139160156,9725900,0.0,0.0,49.3118780095537,50.03315608662438,48.966652734671804,49.9776725769043,11558435,0.0,0.0,122.17823194065572,123.44256413947606,121.20639300006529,123.301025390625,14953200,0.0,0.0,93.74582694111922,94.4312597130553,92.76663726692482,94.03205108642578,2775438,0.0,0.0
2022-11-07 00:00:00-05:00,217.79195210934287,224.09054168163811,217.0953723336888,223.5607452392578,33498000,0.0,0.0,135.5341241648205,137.55067074863877,134.1106724193432,137.3233184814453,83374600,0.0,0.0,55.35245409108423,55.82882720332906,55.33377600639541,55.567291259765625,8849700,0.0,0.0,50.00232598416601,51.68530417563096,49.977666230239166,51.45104217529297,12864178,0.0,0.0,123.60296912792712,124.82012180213405,123.11232735666468,123.95207214355469,12011200,0.0,0.0,93.87388025727262,94.26554926785283,92.87209227678322,93.91153717041016,2289503,0.0,0.0
2022-11-08 00:00:00-05:00,224.37505626235279,227.26926588223924,221.56914106156148,224.54183959960938,28192500,0.0,0.0,138.79622744381308,139.80449340378325,135.90978972981833,137.8966827392578,89908500,0.0,0.0,55.81015454516711,55.84751784688308,55.05356371964126,55.6700439453125,10081600,0.0,0.0,51.66064817232864,52.2216396853307,50.951701899668514,51.78394317626953,10052376,0.0,0.0,123.82940803557396,124.6030984333644,122.79151487089443,124.02754211425781,9884100,0.0,0.0,94.42373911778525,95.38786340225437,93.42948380162825,94.41620635986328,2182461,0.0,0.0
2022-11-09 00:00:00-05:00,223.07018186412472,224.30636347825404,220.08767814874287,220.26426696777344,27852900,0.0,0.0,136.90820051047422,136.95762887030236,133.04313505654818,133.31991577148438,74917800,0.0,0.0,55.66069752915697,55.70739986853588,54.87608611284688,54.89476776123047,10115200,0.0,0.0,51.30309284401952,52.2709609216817,51.10582234106226,51.25994110107422,7961743,0.0,0.0,123.90489374757466,124.00866866791483,121.92346655740594,122.41410827636719,9494000,0.0,0.0,94.3710013521006,94.66475826585962,93.18844781277159,93.27130126953125,2131750,0.0,0.0
2022-11-10 00:00:00-05:00,230.9777993347492,238.7284121970718,230.55593820799467,238.38502502441406,46268000,0.0,0.0,139.61669377296678,145.18197631835938,137.8966866598679,145.18197631835938,118854000,0.0,0.0,56.27717548803906,57.015084536318625,55.74476100083987,56.86563491821289,16804800,0.0,0.0,52.54221044608969,52.81346021735873,51.87641589612434,52.634681701660156,13786304,0.0,0.0,125.14091274959712,127.61296709849069,125.04655359545599,127.45256805419922,16351600,0.0,0.0,96.1561439154978,97.36129584791476,95.56110414377166,97.2784423828125,3779001,0.0,0.0
2022-11-11 00:00:00-05:00,238.39482299238406,243.30026802310758,237.3548560708773,242.43690490722656,34620200,0.0,0.0,144.14403590087628,148.285865777023,142.7106893014463,147.97943115234375,93979700,0.0,0.0,57.32332511165366,57.39805170528071,56.23981444618214,57.2766227722168,18972100,0.0,0.0,52.88127451566478,53.49774958543289,52.49289371185275,53.2080078125,12490513,0.0,0.0,127.55638217791832,128.48104160019238,126.22599559053558,127.66017150878906,10704700,0.0,0.0,97.60986486210783,100.54742060211952,97.27844412281632,100.16328430175781,4101443,0.0,0.0
2022-11-14 00:00:00-05:00,237.41373722789717,239.29742634898736,234.68631095119292,236.9820556640625,31123300,0.0,0.0,147.2578471962193,148.55278858529147,145.73553840162515,146.57577514648438,73374100,0.0,0.0,57.27662104264151,57.65024687317422,56.706843254501116,56.72552490234375,16361000,0.0,0.0,53.00456536941831,53.69501588350868,52.81345886771874,52.91209411621094,7906367,0.0,0.0,127.18838511967034,128.06586482239945,126.34864044189453,126.34864044189453,11085600,0.0,0.0,99.83938515920731,100.86376454921336,98.62670058266441,98.69448852539062,3127899,0.0,0.0
2022-11-15 00:00:00-05:00,241.014355753623,242.3290115757939,235.4908192418058,237.39413452148438,31390100,0.0,0.0,150.47048891741846,151.82473825025608,146.85255082741247,148.31553649902344,89868300,0.0,0.0,57.09915256133632,57.39805181007001,56.043662584967926,56.63212203979492,13295800,0.0,0.0,53.349784372571044,54.01557882747481,53.152513898711554,53.719669342041016,7913108,0.0,0.0,127.0751428398893,128.04699603364432,124.16907100368272,125.43340301513672,14038300,0.0,0.0,99.81678352120637,100.53988008673156,97.74542653915304,98.83760070800781,3008060,0.0,0.0
2022-11-16 00:00:00-05:00,238.86986324191727,239.8635652117654,236.53813448380737,237.8269805908203,24093300,0.68,0.0,147.4159834438759,148.14746862169088,145.5971199677711,147.0798797607422,64218300,0.0,0.0,56.78156623936523,57.00573887291844,56.314535762442986,56.52936935424805,14199500,0.0,0.0,53.52857404496978,53.59022155275973,52.184656865290755,52.338775634765625,7629328,0.0,0.0,125.49004436190474,126.01842119250992,124.57481506703905,125.60326385498047,7893400,0.0,0.0,99.01084581706799,99.01084581706799,96.72105250077533,96.96961975097656,3837127,0.0,0.0
2022-11-17 00:00:00-05:00,233.94076232565072,239.32244397281602,233.79319025622567,237.7777862548828,23123500,0.0,0.0,144.74700006923788,149.7389609286564,144.4702194549275,148.98770141601562,80389400,0.0,0.0,56.221132166194884,56.73486858370936,56.16509078476426,56.706844329833984,11212600,0.0,0.0,51.62982268451064,52.87510444720923,51.296925430139936,52.64084243774414,7466411,0.0,0.0,124.546490092666,125.3862347908882,123.86714444947654,125.05599212646484,8820200,0.0,0.0,96.13136933457181,96.94675645053543,95.00355066336125,96.8934097290039,2689804,1.245819,0.0
2022-11-18 00:00:00-05:00,239.57824453097592,239.80454172439883,235.17058350628665,237.32522583007812,27613500,0.0,0.0,150.5594283528078,150.94494529919749,148.24632667446954,149.5511474609375,74829600,0.0,0.0,56.968386780965574,57.32332742554114,56.79091289551755,57.10849380493164,10415600,0.0,0.0,53.31897007823885,53.72584286186293,52.30795022751112,52.69633102416992,6555521,0.0,0.0,126.97139066133903,127.06573543296221,124.81068951138263,126.28260040283203,9468500,0.0,0.0,97.54115147454742,97.80024326660116,95.94086105318415,96.59622192382812,3798616,0.0,0.0
2022-11-21 00:00:00-05:00,237.53184606078426,240.7195381843219,237.29573072657965,238.141845703125,26394700,0.0,0.0,148.43416682216127,148.6417447784354,146.02220810744817,146.30886840820312,58724100,0.0,0.0,57.36068847913159,58.107936600522144,57.16453651535909,57.98651123046875,15399400,0.0,0.0,52.46823317842751,53.01689673733859,52.23397492016615,52.9490852355957,5247691,0.0,0.0,126.18824168790442,126.9619320773511,125.2541378497666,125.53720092773438,7800500,0.0,0.0,96.50478156834792,97.44971116034289,96.19234304010452,97.25920104980469,2575586,0.0,0.0
2022-11-22 00:00:00-05:00,239.65696321963057,241.34919309558975,236.82347425138866,241.07371520996094,19665700,0.0,0.0,146.42750698271593,148.69118076144065,145.24128683803002,148.4539337158203,51804100,0.0,0.0,58.35079839421656,58.378819087167095,57.95849087710742,58.23870849609375,12319600,0.0,0.0,53.20182727278971,53.99708067684598,53.01688479624845,53.81830596923828,6797569,0.0,0.0,126.43357912293823,127.63187155330137,126.14108583299509,127.41484832763672,9185700,0.0,0.0,97.65544497808553,98.05170707486057,97.0229539872672,97.99836730957031,2101492,0.0,0.0
2022-11-23 00:00:00-05:00,241.15242971797383,244.27124477545462,240.32599604602203,243.58255004882812,19508500,0.0,0.0,147.7322884660715,150.08493868405768,147.62355215137268,149.33367919921875,58301400,0.0,0.0,58.369479970836366,58.64969758947192,58.192006080610916,58.500247955322266,8990400,0.0,0.0,53.65186843760109,54.22519176324893,53.59638492630528,54.169708251953125,5867738,0.0,0.0,127.3205079700865,128.79241902684296,127.24502350599778,128.77354431152344,7316200,0.0,0.0,97.99074719063044,98.39463025068854,96.96199409420915,97.54114532470703,2810241,0.0,0.0
2022-11-25 00:00:00-05:00,243.31688654252778,244.68444275587956,242.7462495237483,243.49398803710938,9200800,0.0,0.0,146.6054284287757,147.16888449613631,145.42910302505686,146.40773010253906,35195900,0.0,0.0,58.59364915525938,58.66837574946955,58.266729213490215,58.5562858581543,5165500,0.0,0.0,54.06490133539212,54.48410205928218,53.849135091220184,54.33614730834961,3040207,0.0,0.0,128.7735013200211,129.39623714295834,128.37721881374773,129.01882934570312,3220500,0.0,0.0,98.21174315397515,98.92806477447839,97.93740943338811,98.33367156982422,1055350,0.0,0.0
2022-11-28 00:00:00-05:00,242.10676227453544,242.66755117430998,236.9120150388511,237.85650634765625,24778200,0.0,0.0,143.47184797217477,144.95460787890806,141.73208177830335,142.5624237060547,69246000,0.0,0.0,58.55628544596724,58.93925033069828,58.43486007597065,58.56562805175781,12267500,0.0,0.0,53.75666604842118,53.978600086828116,52.49905618757768,52.69016647338867,6876058,0.0,0.0,128.3866966979496,128.99055796864008,126.61284791652638,126.7638168334961,9906900,0.0,0.0,97.6249762123087,97.9831335397876,94.58443550210137,94.98069763183594,3317106,0.0,0.0
2022-11-29 00:00:00-05:00,237.5023160445572,238.86987231087423,234.36383483834427,236.44960021972656,17956300,0.0,0.0,142.63160575157164,143.14563338917574,138.7369025521412,139.54747009277344,83763800,0.0,0.0,58.39750123914877,58.44420358218813,57.89310738273872,58.360137939453125,10969600,0.0,0.0,52.862776447019556,52.96757946909418,52.375760408224885,52.80729293823242,7205262,0.0,0.0,127.05627515965594,128.9244682023681,126.82039169072617,128.84898376464844,7925300,0.0,0.0,94.55394904911086,96.27616090174706,94.50060928085703,96.11613464355469,2228268,0.0,0.0
2022-11-30 00:00:00-05:00,236.68574851703673,251.20742720348085,235.9872056172259,251.02049255371094,47594200,0.0,0.0,139.7748396315525,147.01071582680532,138.9346179969114,146.32864379882812,111380900,0.0,0.0,58.3319066524648,59.90285331358481,58.0873299997961,59.837005615234375,30433900,0.44,0.0,52.79495957384958,53.23265605480875,51.28459587254552,52.99839782714844,11654259,0.0,0.0,128.40555017659383,130.37753295898438,125.66930708887789,130.37753295898438,14761200,0.0,0.0,95.94086256616754,96.20758227622156,92.48120378369056,95.99420928955078,6973398,0.0,0.0
2022-12-01 00:00:00-05:00,249.77097615420297,251.98464735267424,246.86861025202438,250.57774353027344,26041500,0.0,0.0,146.5065813559001,147.41600568948158,144.92496463802757,146.6054229736328,71250400,0.0,0.0,59.83701251446815,60.30735532173367,59.667688816778096,60.0063362121582,12001400,0.0,0.0,53.14635071508262,53.39294449065045,52.32027723170666,52.560699462890625,6806718,0.0,0.0,130.3775326500326,130.83043937574948,127.78281392234499,128.54708862304688,8858500,0.0,0.0,97.00772988085214,98.204137350687,95.49126985364451,96.00946044921875,3156005,0.0,0.0
2022-12-02 00:00:00-05:00,245.78639783107457,251.92563679209843,245.65849201524668,250.90243530273438,21528500,0.0,0.0,144.2824471593233,146.2989942268281,143.97599740675216,146.11117553710938,65447400,0.0,0.0,59.83700629933677,60.69302638767911,59.639463202027,60.533111572265625,13643500,0.0,0.0,52.135330813632,53.602538944092444,52.03669180095853,53.55938720703125,7191459,0.0,0.0,126.89591762547126,127.7073575998311,125.81084467524721,127.52808380126953,8931900,0.0,0.0,95.07215046724293,96.96963071587739,94.67588830306629,96.77149963378906,2178992,0.0,0.0
